epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,12348.7,1.12797,0.95794,1.38433,0.69299,0.47017,0.51766,0.26065,1.69655,1.34383,1.69726,0.00130304,0.00130304,0.00130304
178,12415.1,1.14899,0.97148,1.39953,0.72112,0.47064,0.52291,0.26359,1.7391,1.33744,1.71897,0.00129908,0.00129908,0.00129908
179,12481.2,1.14879,0.96374,1.41435,0.74455,0.47964,0.53404,0.26882,1.71898,1.2882,1.69115,0.00129512,0.00129512,0.00129512
180,12547.3,1.16224,0.95606,1.40549,0.7132,0.47916,0.52271,0.26283,1.75608,1.30574,1.71371,0.00129116,0.00129116,0.00129116
181,12614.3,1.13968,0.95692,1.4001,0.72409,0.47786,0.52355,0.26063,1.75429,1.30034,1.71664,0.0012872,0.0012872,0.0012872
182,12680.7,1.16103,0.99046,1.43345,0.72823,0.48765,0.53744,0.27006,1.71712,1.27475,1.70052,0.00128324,0.00128324,0.00128324
183,12750.2,1.12741,0.97397,1.38673,0.72967,0.47871,0.52933,0.26034,1.78206,1.29986,1.73611,0.00127928,0.00127928,0.00127928
184,12816.7,1.14045,0.93477,1.40134,0.73727,0.48189,0.53502,0.26656,1.73457,1.30963,1.71321,0.00127532,0.00127532,0.00127532
185,12883.1,1.13749,0.96626,1.39937,0.70767,0.48283,0.53237,0.26771,1.71509,1.35064,1.71054,0.00127136,0.00127136,0.00127136
186,12949.6,1.14895,0.97724,1.42405,0.72935,0.48359,0.52836,0.26353,1.74591,1.29952,1.73976,0.0012674,0.0012674,0.0012674
187,13016.3,1.15758,0.96052,1.40936,0.73212,0.48311,0.53353,0.26735,1.75686,1.29734,1.72858,0.00126344,0.00126344,0.00126344
188,13082.6,1.16558,1.01211,1.4252,0.73263,0.47139,0.5305,0.26174,1.7674,1.33477,1.72319,0.00125948,0.00125948,0.00125948
189,13149.3,1.12312,0.97611,1.39615,0.72203,0.47402,0.52858,0.26906,1.69315,1.32526,1.68027,0.00125552,0.00125552,0.00125552
190,13216,1.16339,0.94261,1.3935,0.72347,0.47683,0.52995,0.26568,1.73265,1.33378,1.70553,0.00125156,0.00125156,0.00125156
191,13282.6,1.17066,0.99442,1.41231,0.73398,0.47964,0.53432,0.26959,1.72315,1.29712,1.72779,0.0012476,0.0012476,0.0012476
192,13349,1.1619,1.03798,1.41427,0.73886,0.47271,0.53519,0.27159,1.71825,1.34727,1.70291,0.00124364,0.00124364,0.00124364
193,13415.7,1.15431,0.99535,1.40076,0.73144,0.48114,0.5291,0.26494,1.72715,1.27869,1.71072,0.00123968,0.00123968,0.00123968
194,13482.4,1.14268,0.99545,1.40771,0.73731,0.4728,0.53197,0.27183,1.7324,1.36321,1.7135,0.00123572,0.00123572,0.00123572
195,13548.7,1.14945,0.98624,1.40402,0.73663,0.48555,0.5424,0.26946,1.76731,1.2907,1.74452,0.00123176,0.00123176,0.00123176
196,13615.3,1.15244,0.97925,1.41128,0.73247,0.47824,0.53459,0.27316,1.72793,1.31644,1.71584,0.0012278,0.0012278,0.0012278
197,13682.1,1.13702,0.99085,1.40573,0.71987,0.48377,0.53354,0.27275,1.70973,1.30257,1.70623,0.00122384,0.00122384,0.00122384
198,13748.7,1.13598,0.95867,1.39912,0.74275,0.48002,0.54244,0.27214,1.74245,1.29193,1.72184,0.00121988,0.00121988,0.00121988
199,13815.1,1.15094,0.97859,1.40767,0.72816,0.48537,0.53659,0.27573,1.69535,1.28087,1.70361,0.00121592,0.00121592,0.00121592
200,13881.8,1.09468,0.92553,1.38037,0.73021,0.4772,0.53257,0.27406,1.73047,1.32982,1.71378,0.00121196,0.00121196,0.00121196
201,13947.9,1.13691,0.93948,1.39739,0.71398,0.48527,0.53503,0.27236,1.72684,1.33472,1.72121,0.001208,0.001208,0.001208
202,14014.1,1.14113,1.03402,1.41411,0.71229,0.47307,0.52282,0.26397,1.71721,1.35336,1.70609,0.00120404,0.00120404,0.00120404
203,14080.5,1.12363,0.97534,1.38486,0.73924,0.46764,0.53133,0.27206,1.70958,1.36892,1.71126,0.00120008,0.00120008,0.00120008
204,14147,1.12049,0.99373,1.39675,0.70588,0.48302,0.53257,0.27286,1.71404,1.2945,1.6881,0.00119612,0.00119612,0.00119612
205,14213.6,1.15448,0.95877,1.38764,0.72537,0.48105,0.53145,0.27272,1.7146,1.27596,1.69213,0.00119216,0.00119216,0.00119216
206,14280.6,1.14659,0.98016,1.40523,0.72821,0.47955,0.52338,0.27076,1.69177,1.26104,1.67871,0.0011882,0.0011882,0.0011882
207,14347.1,1.16023,0.96719,1.40255,0.70916,0.47714,0.525,0.2719,1.70085,1.3118,1.71015,0.00118424,0.00118424,0.00118424
208,14413.6,1.15024,0.9761,1.398,0.70899,0.48077,0.52738,0.26217,1.7812,1.30544,1.7604,0.00118028,0.00118028,0.00118028
209,14479.8,1.14545,0.9622,1.39074,0.72557,0.48049,0.53115,0.26237,1.78958,1.31391,1.75538,0.00117632,0.00117632,0.00117632
210,14546.5,1.14106,0.9535,1.40095,0.72925,0.4821,0.53493,0.27184,1.72618,1.27606,1.70999,0.00117236,0.00117236,0.00117236
211,14612.8,1.10859,0.93185,1.3738,0.74157,0.47664,0.53782,0.26622,1.78672,1.34034,1.74783,0.0011684,0.0011684,0.0011684
212,14679.2,1.12535,0.95341,1.40273,0.72429,0.48321,0.53556,0.26861,1.75868,1.31542,1.72372,0.00116444,0.00116444,0.00116444
213,14745.7,1.11143,0.963,1.38997,0.71523,0.4742,0.53006,0.27169,1.74446,1.34982,1.71692,0.00116048,0.00116048,0.00116048
214,14812.1,1.13091,0.97605,1.39277,0.73566,0.48171,0.54011,0.27631,1.74341,1.30643,1.72689,0.00115652,0.00115652,0.00115652
215,14878.6,1.11223,0.9418,1.38497,0.71807,0.48302,0.53736,0.27674,1.70623,1.30647,1.70445,0.00115256,0.00115256,0.00115256
216,14945.5,1.12376,0.95998,1.39138,0.71809,0.48246,0.52959,0.2705,1.72362,1.33728,1.74225,0.0011486,0.0011486,0.0011486
217,15012,1.12677,0.96165,1.39959,0.73633,0.48438,0.54402,0.28079,1.71116,1.27708,1.71715,0.00114464,0.00114464,0.00114464
218,15078.7,1.10987,0.92917,1.38223,0.73073,0.48302,0.53786,0.27864,1.7153,1.27038,1.71277,0.00114068,0.00114068,0.00114068
219,15145.1,1.13439,0.9597,1.39589,0.73277,0.47045,0.53197,0.27763,1.71305,1.32443,1.702,0.00113672,0.00113672,0.00113672
220,15211.7,1.11606,0.94726,1.38555,0.74527,0.48058,0.53475,0.27359,1.7222,1.30579,1.70387,0.00113276,0.00113276,0.00113276
221,15278.2,1.12917,0.94187,1.39585,0.73859,0.48349,0.54251,0.28214,1.69389,1.27532,1.6929,0.0011288,0.0011288,0.0011288
222,15344.6,1.09866,0.92311,1.36024,0.7272,0.47737,0.5279,0.26856,1.71796,1.32145,1.70662,0.00112484,0.00112484,0.00112484
223,15411.2,1.10839,0.93731,1.38509,0.73347,0.48114,0.53669,0.27435,1.75028,1.32471,1.74824,0.00112088,0.00112088,0.00112088
224,15477.6,1.13538,0.94951,1.38777,0.7436,0.48481,0.54737,0.28336,1.69956,1.31965,1.70248,0.00111692,0.00111692,0.00111692
225,15543.9,1.13142,0.95493,1.38338,0.75039,0.48564,0.54587,0.27829,1.70938,1.26277,1.70218,0.00111296,0.00111296,0.00111296
226,15610.6,1.12762,0.93874,1.39625,0.74968,0.4762,0.53366,0.27654,1.66833,1.26232,1.67111,0.001109,0.001109,0.001109
227,15677.2,1.07474,0.92882,1.35314,0.7268,0.48705,0.54142,0.27471,1.73949,1.25521,1.70253,0.00110504,0.00110504,0.00110504
228,15743.7,1.11474,0.94565,1.37337,0.7403,0.48218,0.54305,0.27181,1.74274,1.29599,1.71204,0.00110108,0.00110108,0.00110108
229,15809.9,1.08593,0.91602,1.36786,0.75337,0.4757,0.54399,0.27656,1.74372,1.31954,1.72448,0.00109712,0.00109712,0.00109712
230,15876.1,1.09574,0.91072,1.36764,0.75684,0.47679,0.54485,0.27789,1.70767,1.31097,1.70947,0.00109316,0.00109316,0.00109316
231,15942.2,1.11933,0.95265,1.40091,0.73937,0.47233,0.53399,0.27454,1.75724,1.39378,1.7419,0.0010892,0.0010892,0.0010892
232,16008.9,1.1454,0.94376,1.36307,0.73929,0.47627,0.53696,0.27294,1.73517,1.32952,1.72301,0.00108524,0.00108524,0.00108524
233,16075.4,1.12411,0.93866,1.39884,0.74873,0.47974,0.54472,0.28143,1.7372,1.3518,1.73675,0.00108128,0.00108128,0.00108128
234,16141.9,1.11399,0.93924,1.38587,0.74193,0.47326,0.53827,0.27526,1.7278,1.32732,1.72262,0.00107732,0.00107732,0.00107732
235,16208,1.09406,0.90017,1.36981,0.74462,0.48304,0.54117,0.2792,1.69839,1.27519,1.69945,0.00107336,0.00107336,0.00107336
236,16274.3,1.09613,0.93214,1.36068,0.72079,0.48827,0.53963,0.275,1.68845,1.25591,1.6805,0.0010694,0.0010694,0.0010694
237,16340.6,1.08818,0.88985,1.36998,0.73611,0.48189,0.53425,0.27317,1.69868,1.32404,1.69972,0.00106544,0.00106544,0.00106544
238,16407.4,1.08008,0.92722,1.36361,0.73821,0.48621,0.5446,0.2767,1.68165,1.2766,1.69392,0.00106148,0.00106148,0.00106148
239,16473.9,1.10835,0.94386,1.37787,0.74858,0.48133,0.54434,0.27883,1.69532,1.26038,1.70203,0.00105752,0.00105752,0.00105752
240,16540.3,1.07492,0.90718,1.36364,0.73445,0.48259,0.5367,0.27546,1.71718,1.26615,1.70871,0.00105356,0.00105356,0.00105356
241,16606.6,1.08661,0.89085,1.36337,0.73515,0.4864,0.54295,0.27738,1.70186,1.29962,1.69233,0.0010496,0.0010496,0.0010496
242,16673.3,1.11119,0.93546,1.36877,0.73571,0.4879,0.54221,0.27837,1.69264,1.25741,1.70437,0.00104564,0.00104564,0.00104564
243,16740,1.0907,0.88869,1.36386,0.7378,0.48677,0.54716,0.28219,1.68128,1.26191,1.6956,0.00104168,0.00104168,0.00104168
244,16806.6,1.10828,0.92236,1.36635,0.72731,0.49475,0.55002,0.28018,1.6906,1.27457,1.69466,0.00103772,0.00103772,0.00103772
245,16873.1,1.07772,0.90649,1.3654,0.72301,0.48527,0.54072,0.27195,1.72682,1.30763,1.72376,0.00103376,0.00103376,0.00103376
246,16939.5,1.07554,0.9071,1.34518,0.73302,0.47598,0.54059,0.2792,1.69243,1.32865,1.71208,0.0010298,0.0010298,0.0010298
247,17005.6,1.06198,0.89806,1.35333,0.73884,0.47336,0.54123,0.28184,1.69918,1.34193,1.71525,0.00102584,0.00102584,0.00102584
248,17072.1,1.07043,0.90009,1.35585,0.72298,0.48687,0.54222,0.28215,1.70519,1.3519,1.72425,0.00102188,0.00102188,0.00102188
249,17138.5,1.12082,0.91912,1.37453,0.73341,0.47925,0.54001,0.27805,1.7215,1.37464,1.72539,0.00101792,0.00101792,0.00101792
250,17205.1,1.09923,0.90463,1.3568,0.73559,0.49024,0.54233,0.27564,1.69939,1.3062,1.70828,0.00101396,0.00101396,0.00101396
251,17271.7,1.06891,0.87619,1.34608,0.74369,0.48151,0.53728,0.27587,1.69842,1.30885,1.71116,0.00101,0.00101,0.00101
252,17337.9,1.10265,0.94052,1.3695,0.71295,0.47645,0.53374,0.2731,1.73535,1.39329,1.75468,0.00100604,0.00100604,0.00100604
253,17403.9,1.11412,0.95315,1.39606,0.72392,0.47867,0.54019,0.27676,1.7048,1.37427,1.7117,0.00100208,0.00100208,0.00100208
254,17470.3,1.06362,0.91449,1.35773,0.71184,0.48779,0.53964,0.27934,1.68283,1.35606,1.69102,0.00099812,0.00099812,0.00099812
255,17536.6,1.08845,0.87692,1.35472,0.74084,0.48564,0.54421,0.28077,1.70079,1.34791,1.71133,0.00099416,0.00099416,0.00099416
256,17603.1,1.0784,0.91083,1.3409,0.73654,0.48621,0.54068,0.28097,1.67281,1.34156,1.68093,0.0009902,0.0009902,0.0009902
257,17669.2,1.07972,0.88219,1.35378,0.73975,0.48508,0.53415,0.27549,1.70673,1.31781,1.70482,0.00098624,0.00098624,0.00098624
258,17735.8,1.07853,0.89036,1.34441,0.72915,0.48236,0.53569,0.28119,1.68175,1.30964,1.70226,0.00098228,0.00098228,0.00098228
259,17802.2,1.06184,0.87871,1.36087,0.73994,0.48208,0.54369,0.28247,1.70514,1.36884,1.71824,0.00097832,0.00097832,0.00097832
260,17868.5,1.07588,0.89421,1.34001,0.72539,0.48152,0.53865,0.2784,1.73512,1.33938,1.72503,0.00097436,0.00097436,0.00097436
261,17935.1,1.09673,0.87477,1.3535,0.73546,0.47739,0.53852,0.27915,1.72103,1.35069,1.72594,0.0009704,0.0009704,0.0009704
262,18001.8,1.04832,0.83964,1.33093,0.73126,0.47814,0.53703,0.27867,1.72564,1.36087,1.73828,0.00096644,0.00096644,0.00096644
263,18068.4,1.06564,0.87304,1.34533,0.73912,0.47795,0.54206,0.28421,1.73393,1.37842,1.74082,0.00096248,0.00096248,0.00096248
264,18134.8,1.06615,0.88166,1.34628,0.73413,0.48024,0.53948,0.27858,1.74311,1.34932,1.75912,0.00095852,0.00095852,0.00095852
265,18201.4,1.06651,0.91403,1.34011,0.72539,0.47233,0.53745,0.27996,1.72616,1.4186,1.73666,0.00095456,0.00095456,0.00095456
266,18267.6,1.05954,0.87948,1.35082,0.73187,0.48164,0.53844,0.27303,1.76197,1.32246,1.80144,0.0009506,0.0009506,0.0009506
267,18334.2,1.11112,0.87803,1.35876,0.73166,0.48161,0.53846,0.28003,1.70384,1.37357,1.72655,0.00094664,0.00094664,0.00094664
268,18401.2,1.08626,0.90217,1.37297,0.72222,0.48443,0.53861,0.2791,1.71078,1.35565,1.72783,0.00094268,0.00094268,0.00094268
269,18467.6,1.05292,0.87081,1.33265,0.73268,0.48068,0.54037,0.27809,1.72069,1.34096,1.72235,0.00093872,0.00093872,0.00093872
270,18533.8,1.06013,0.87162,1.34854,0.72077,0.48949,0.53917,0.27852,1.67435,1.28968,1.69845,0.00093476,0.00093476,0.00093476
271,18600.2,1.06128,0.87419,1.34004,0.73836,0.48649,0.55163,0.28922,1.68452,1.33473,1.71304,0.0009308,0.0009308,0.0009308
272,18666.6,1.05805,0.86465,1.35592,0.73678,0.48867,0.5465,0.28004,1.728,1.32447,1.74434,0.00092684,0.00092684,0.00092684
273,18732.8,1.0572,0.88556,1.3335,0.73463,0.48077,0.54073,0.28194,1.68527,1.31455,1.70374,0.00092288,0.00092288,0.00092288
274,18798.8,1.06617,0.87116,1.3369,0.72956,0.4939,0.54508,0.28128,1.72562,1.33557,1.74347,0.00091892,0.00091892,0.00091892
275,18865.3,1.05815,0.85982,1.32847,0.73881,0.48574,0.54891,0.28555,1.70955,1.34567,1.73116,0.00091496,0.00091496,0.00091496
276,18931.6,1.07008,0.87274,1.33823,0.75088,0.4727,0.54373,0.28383,1.69153,1.38696,1.72879,0.000911,0.000911,0.000911
277,18997.8,1.03212,0.86273,1.31845,0.74974,0.46829,0.54313,0.2849,1.69066,1.39067,1.71248,0.00090704,0.00090704,0.00090704
278,19064.7,1.03739,0.87668,1.33431,0.73901,0.47608,0.53934,0.28243,1.68166,1.3277,1.70702,0.00090308,0.00090308,0.00090308
279,19131.2,1.05995,0.86098,1.3517,0.73525,0.47467,0.53846,0.2792,1.71431,1.36049,1.7242,0.00089912,0.00089912,0.00089912
280,19197.3,1.04289,0.85463,1.32428,0.73999,0.47655,0.53767,0.27915,1.71001,1.34264,1.71603,0.00089516,0.00089516,0.00089516
281,19264.1,1.0437,0.86691,1.3308,0.75147,0.48471,0.54666,0.28509,1.6831,1.32264,1.69204,0.0008912,0.0008912,0.0008912
282,19330.1,1.04728,0.88882,1.34735,0.72784,0.47655,0.53894,0.27907,1.71968,1.3642,1.74039,0.00088724,0.00088724,0.00088724
283,19396.4,1.04222,0.86694,1.33807,0.73482,0.48843,0.54322,0.28122,1.70406,1.28416,1.71893,0.00088328,0.00088328,0.00088328
284,19463,1.04672,0.8681,1.33512,0.74982,0.47861,0.54614,0.28704,1.6866,1.30287,1.70523,0.00087932,0.00087932,0.00087932
285,19529.1,1.05196,0.8403,1.31889,0.73785,0.48582,0.54548,0.28228,1.71162,1.3252,1.71311,0.00087536,0.00087536,0.00087536
286,19595.5,1.03702,0.83458,1.31324,0.75185,0.48033,0.54257,0.2834,1.67477,1.32507,1.70476,0.0008714,0.0008714,0.0008714
287,19661.7,1.05928,0.88346,1.34636,0.72699,0.48508,0.53597,0.27931,1.68243,1.3303,1.72268,0.00086744,0.00086744,0.00086744
288,19728.1,1.05149,0.87808,1.34331,0.751,0.47364,0.54032,0.28518,1.6842,1.33542,1.7132,0.00086348,0.00086348,0.00086348
289,19794.5,1.04932,0.86904,1.3273,0.74549,0.48011,0.53971,0.28039,1.69056,1.3035,1.72555,0.00085952,0.00085952,0.00085952
290,19861.1,1.04572,0.88533,1.32059,0.75289,0.47767,0.54677,0.28342,1.67467,1.29243,1.70192,0.00085556,0.00085556,0.00085556
291,19927.5,1.0451,0.86871,1.34126,0.75106,0.4864,0.54714,0.28474,1.6829,1.29089,1.70325,0.0008516,0.0008516,0.0008516
292,19993.7,1.02357,0.84842,1.32003,0.74387,0.48795,0.54785,0.28742,1.68672,1.32268,1.71159,0.00084764,0.00084764,0.00084764
293,20060,1.03434,0.85111,1.33028,0.73977,0.48058,0.54432,0.28392,1.70793,1.37279,1.73081,0.00084368,0.00084368,0.00084368
294,20126.3,1.04662,0.86689,1.35308,0.7431,0.48161,0.54127,0.28125,1.68013,1.32252,1.70987,0.00083972,0.00083972,0.00083972
295,20192.7,1.04758,0.84683,1.33062,0.76601,0.48724,0.54831,0.28536,1.67808,1.28373,1.70133,0.00083576,0.00083576,0.00083576
296,20259,1.0407,0.86066,1.32676,0.73858,0.49118,0.54767,0.28873,1.66081,1.28801,1.70082,0.0008318,0.0008318,0.0008318
297,20325.7,1.03554,0.89295,1.31706,0.74908,0.48049,0.54544,0.28474,1.68287,1.33992,1.73266,0.00082784,0.00082784,0.00082784
298,20392,1.03113,0.86524,1.33678,0.74162,0.46801,0.53339,0.27724,1.71029,1.38216,1.73958,0.00082388,0.00082388,0.00082388
299,20458.3,1.02535,0.83319,1.32499,0.73416,0.48293,0.53996,0.28518,1.65987,1.34879,1.70581,0.00081992,0.00081992,0.00081992
300,20524.7,1.03002,0.83494,1.3208,0.73459,0.48311,0.54346,0.28744,1.65553,1.33398,1.70388,0.00081596,0.00081596,0.00081596
301,20591.4,1.03504,0.86811,1.31893,0.7291,0.48227,0.54105,0.28345,1.68115,1.32754,1.70758,0.000812,0.000812,0.000812
302,20658,1.04744,0.83188,1.32481,0.73338,0.48331,0.54591,0.28676,1.69967,1.36399,1.72567,0.00080804,0.00080804,0.00080804
303,20724.2,1.04498,0.82755,1.30618,0.74956,0.47795,0.5409,0.28384,1.68903,1.29208,1.71325,0.00080408,0.00080408,0.00080408
304,20790.7,1.02358,0.83279,1.30886,0.75561,0.47045,0.54258,0.2869,1.66611,1.29989,1.69358,0.00080012,0.00080012,0.00080012
305,20856.7,1.0258,0.84683,1.3239,0.74527,0.47805,0.54097,0.28347,1.68425,1.31019,1.70246,0.00079616,0.00079616,0.00079616
306,20922.8,1.03806,0.85826,1.31772,0.74953,0.48471,0.55247,0.29081,1.67412,1.27513,1.70569,0.0007922,0.0007922,0.0007922
307,20989.2,1.03388,0.85121,1.33087,0.75084,0.48218,0.55335,0.29212,1.67327,1.29381,1.69819,0.00078824,0.00078824,0.00078824
308,21055.9,1.02764,0.85325,1.32656,0.75569,0.47683,0.54756,0.29218,1.68137,1.35956,1.70446,0.00078428,0.00078428,0.00078428
309,21122.2,1.00616,0.8492,1.32479,0.73549,0.48518,0.54792,0.28931,1.67777,1.32175,1.70224,0.00078032,0.00078032,0.00078032
310,21188.4,1.02753,0.82016,1.30724,0.72094,0.48688,0.54414,0.28548,1.68387,1.31208,1.70037,0.00077636,0.00077636,0.00077636
311,21255,1.02042,0.80006,1.3044,0.74745,0.48105,0.54698,0.28889,1.666,1.30988,1.71159,0.0007724,0.0007724,0.0007724
312,21321.3,1.00787,0.79373,1.29539,0.75231,0.48058,0.54657,0.29021,1.66367,1.32733,1.7119,0.00076844,0.00076844,0.00076844
313,21387.7,1.01286,0.83863,1.30651,0.75947,0.48339,0.54851,0.28926,1.68978,1.32688,1.73425,0.00076448,0.00076448,0.00076448
314,21454.2,1.04149,0.85031,1.32913,0.74246,0.47833,0.54032,0.28331,1.69322,1.36941,1.72575,0.00076052,0.00076052,0.00076052
315,21520.5,1.03294,0.84958,1.31845,0.7465,0.48152,0.54349,0.28663,1.68973,1.30128,1.71773,0.00075656,0.00075656,0.00075656
316,21586.7,1.03133,0.83176,1.31398,0.75228,0.48105,0.54589,0.28773,1.69129,1.31844,1.71843,0.0007526,0.0007526,0.0007526
317,21653.4,1.04111,0.83288,1.31818,0.75032,0.47838,0.54578,0.28751,1.67323,1.34238,1.70178,0.00074864,0.00074864,0.00074864
318,21719.7,1.02856,0.85136,1.30995,0.74937,0.48411,0.54663,0.28618,1.67392,1.32387,1.71151,0.00074468,0.00074468,0.00074468
319,21786.2,1.0251,0.86603,1.32738,0.74227,0.48462,0.54252,0.28488,1.6926,1.29751,1.73018,0.00074072,0.00074072,0.00074072
320,21852.6,0.98822,0.8263,1.29881,0.74124,0.48235,0.54436,0.28564,1.69633,1.32083,1.72395,0.00073676,0.00073676,0.00073676
321,21918.9,1.03661,0.85434,1.32243,0.75054,0.47758,0.54771,0.28601,1.69074,1.33614,1.71203,0.0007328,0.0007328,0.0007328
322,21985.3,1.0197,0.83884,1.32107,0.73778,0.48777,0.54795,0.28764,1.66816,1.31265,1.70383,0.00072884,0.00072884,0.00072884
323,22051.7,1.00671,0.79084,1.29615,0.74534,0.48515,0.54653,0.28675,1.6705,1.30636,1.708,0.00072488,0.00072488,0.00072488
324,22118.1,1.02421,0.84421,1.32823,0.74029,0.48506,0.54427,0.28631,1.67429,1.33388,1.71677,0.00072092,0.00072092,0.00072092
325,22184.4,1.02892,0.82957,1.30732,0.74705,0.49176,0.54989,0.28953,1.68392,1.3233,1.7257,0.00071696,0.00071696,0.00071696
326,22250.7,0.99194,0.84411,1.28732,0.74259,0.4855,0.54574,0.28468,1.69968,1.3113,1.72771,0.000713,0.000713,0.000713
327,22317,1.03753,0.82615,1.29975,0.73997,0.48921,0.54714,0.28498,1.69817,1.30772,1.72252,0.00070904,0.00070904,0.00070904
328,22383.1,1.00829,0.82313,1.31044,0.72553,0.4875,0.54302,0.2834,1.68997,1.31633,1.71352,0.00070508,0.00070508,0.00070508
329,22449.6,1.01624,0.81222,1.2987,0.73068,0.48256,0.54227,0.28147,1.69294,1.35295,1.71818,0.00070112,0.00070112,0.00070112
330,22516.4,1.01196,0.83144,1.31733,0.73867,0.4833,0.5453,0.28734,1.68519,1.37377,1.72438,0.00069716,0.00069716,0.00069716
331,22582.8,0.97966,0.79989,1.28789,0.72026,0.48379,0.54377,0.28526,1.69367,1.40057,1.72686,0.0006932,0.0006932,0.0006932
332,22648.8,1.01912,0.81961,1.31227,0.73832,0.48818,0.54981,0.28873,1.68748,1.36382,1.72325,0.00068924,0.00068924,0.00068924
333,22715.3,0.97948,0.78658,1.28549,0.7477,0.4834,0.54977,0.28993,1.67246,1.35828,1.71477,0.00068528,0.00068528,0.00068528
334,22781.3,0.99206,0.80151,1.28066,0.74215,0.47763,0.54543,0.28784,1.66519,1.34501,1.71326,0.00068132,0.00068132,0.00068132
335,22847.6,1.0191,0.82665,1.31134,0.74889,0.47439,0.54052,0.28463,1.67418,1.36194,1.72988,0.00067736,0.00067736,0.00067736
336,22914.1,1.00134,0.80053,1.29061,0.75074,0.47824,0.54727,0.29037,1.67925,1.34921,1.74042,0.0006734,0.0006734,0.0006734
337,22980.6,1.00772,0.80205,1.2952,0.75501,0.47627,0.5477,0.28719,1.69056,1.31888,1.71707,0.00066944,0.00066944,0.00066944
338,23046.9,0.98709,0.80127,1.28336,0.74129,0.48771,0.54754,0.28886,1.67141,1.30376,1.69356,0.00066548,0.00066548,0.00066548
339,23113.2,0.98448,0.81426,1.29502,0.7531,0.48377,0.54484,0.28804,1.67605,1.32424,1.70922,0.00066152,0.00066152,0.00066152
340,23179.4,0.99529,0.80193,1.31015,0.7519,0.47711,0.54477,0.28774,1.67547,1.35405,1.72427,0.00065756,0.00065756,0.00065756
341,23245.9,1.00363,0.81581,1.29697,0.75479,0.48541,0.55142,0.29349,1.65959,1.29688,1.70073,0.0006536,0.0006536,0.0006536
342,23312.5,0.99352,0.79206,1.28489,0.75558,0.48718,0.54723,0.28954,1.66815,1.30315,1.71736,0.00064964,0.00064964,0.00064964
343,23378.8,0.98905,0.80366,1.3023,0.75513,0.47964,0.54428,0.29002,1.66529,1.31848,1.70177,0.00064568,0.00064568,0.00064568
344,23445.1,1.00074,0.81167,1.31187,0.7402,0.48996,0.5483,0.28942,1.68192,1.33442,1.71707,0.00064172,0.00064172,0.00064172
345,23511.2,0.98861,0.80077,1.28744,0.73496,0.49325,0.55131,0.28779,1.69845,1.31102,1.72717,0.00063776,0.00063776,0.00063776
346,23577.5,0.99513,0.76836,1.28409,0.73623,0.49231,0.54616,0.28535,1.69055,1.29039,1.70339,0.0006338,0.0006338,0.0006338
347,23643.9,0.97433,0.79036,1.26716,0.75448,0.48948,0.55057,0.28861,1.68301,1.27308,1.71192,0.00062984,0.00062984,0.00062984
348,23710,0.99738,0.80879,1.31052,0.74714,0.48535,0.54855,0.29173,1.67605,1.29278,1.70093,0.00062588,0.00062588,0.00062588
349,23776.2,0.97321,0.77575,1.28041,0.74451,0.48537,0.54884,0.29359,1.67784,1.3036,1.71651,0.00062192,0.00062192,0.00062192
350,23842.5,0.9819,0.79623,1.27939,0.75439,0.4848,0.55009,0.29022,1.68536,1.32185,1.71701,0.00061796,0.00061796,0.00061796
351,23909.1,1.0141,0.81355,1.31532,0.74969,0.48668,0.54884,0.28861,1.67601,1.32541,1.71738,0.000614,0.000614,0.000614
352,23975.4,0.97972,0.79056,1.30151,0.74642,0.48893,0.54775,0.28959,1.67256,1.32278,1.71135,0.00061004,0.00061004,0.00061004
353,24041.8,0.97243,0.78321,1.28658,0.74517,0.48663,0.54876,0.29009,1.6637,1.30631,1.69301,0.00060608,0.00060608,0.00060608
354,24108.1,0.98928,0.8164,1.28488,0.73944,0.48668,0.54444,0.28951,1.67052,1.33779,1.70124,0.00060212,0.00060212,0.00060212
355,24174.2,0.98707,0.79838,1.28645,0.74975,0.48396,0.54456,0.28648,1.68879,1.31826,1.72343,0.00059816,0.00059816,0.00059816
356,24240.7,0.99002,0.82093,1.28132,0.73574,0.49099,0.54373,0.28561,1.66612,1.30038,1.69927,0.0005942,0.0005942,0.0005942
357,24307,0.98291,0.79995,1.29338,0.74291,0.48577,0.54316,0.28432,1.67341,1.31731,1.70626,0.00059024,0.00059024,0.00059024
358,24373.3,0.98138,0.79404,1.29714,0.74828,0.48837,0.54583,0.28851,1.66941,1.33807,1.69846,0.00058628,0.00058628,0.00058628
359,24439.7,0.96975,0.76125,1.28175,0.76208,0.47871,0.54451,0.28658,1.666,1.34439,1.71149,0.00058232,0.00058232,0.00058232
360,24506.4,0.99488,0.81434,1.30449,0.73563,0.48443,0.54432,0.28777,1.64966,1.34031,1.69146,0.00057836,0.00057836,0.00057836
361,24572.7,0.96098,0.78319,1.26984,0.74136,0.47495,0.54154,0.29009,1.65407,1.34883,1.69062,0.0005744,0.0005744,0.0005744
